task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,date,pct_normalized,auto_aug_mean,physical,freq_mean,importance,relevance,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",review financial statements sales or activity reports or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement,Analyze financial records to improve efficiency.,Analyze business or financial data.,Analyzing Data or Information,General and Operations Managers,general and operations managers,11-1021.00,General and Operations Managers,Top Executives,Management Occupations,2026-02-12,0.0399833421200696,4.679738562091504,False,0.6705076923076924,4.18,97.14,E2,E2,105770.0,111790.0,116630.0,94800.0,74050.0,124390.0,131840.0,137220.0,137220.0,168000.0,101580.0,103730.0,108180.0,80390.0,103570.0,108170.0,87690.0,92840.0,79370.0,101790.0,98860.0,117930.0,127220.0,99530.0,99340.0,106680.0,79300.0,91380.0,85090.0,99390.0,124680.0,173690.0,98630.0,130860.0,101950.0,98170.0,97700.0,90430.0,103490.0,103130.0,117380.0,106080.0,137400.0,106970.0,103230.0,97850.0,98640.0,122080.0,133750.0,82500.0,118730.0,99700.0,67690.0,73570.0,82850.0,3503020.0,30170.0,6020.0,110480.0,34570.0,300840.0,41870.0,39070.0,5000.0,36150.0,236290.0,111060.0,13380.0,24880.0,171300.0,47180.0,30760.0,24660.0,52100.0,43220.0,14770.0,96740.0,95880.0,85860.0,72860.0,10630.0,109020.0,11840.0,24030.0,38920.0,22110.0,53000.0,16330.0,206740.0,63740.0,11150.0,153160.0,43890.0,36190.0,172010.0,9150.0,32230.0,4280.0,63720.0,431310.0,42580.0,8000.0,103590.0,50630.0,15300.0,36910.0,7470.0,1580.0,7190.0,1040.0
"Develop or implement product-marketing strategies, including advertising campaigns or sales promotions.",develop or implement productmarketing strategies including advertising campaigns or sales promotions,Implement organizational process or policy changes.,Implement procedures or processes.,Making Decisions and Solving Problems,General and Operations Managers,general and operations managers,11-1021.00,General and Operations Managers,Top Executives,Management Occupations,2026-02-12,0.0054271018390122,5.0,False,0.3537565384615385,3.57,51.98,E2,E2,105770.0,111790.0,116630.0,94800.0,74050.0,124390.0,131840.0,137220.0,137220.0,168000.0,101580.0,103730.0,108180.0,80390.0,103570.0,108170.0,87690.0,92840.0,79370.0,101790.0,98860.0,117930.0,127220.0,99530.0,99340.0,106680.0,79300.0,91380.0,85090.0,99390.0,124680.0,173690.0,98630.0,130860.0,101950.0,98170.0,97700.0,90430.0,103490.0,103130.0,117380.0,106080.0,137400.0,106970.0,103230.0,97850.0,98640.0,122080.0,133750.0,82500.0,118730.0,99700.0,67690.0,73570.0,82850.0,3503020.0,30170.0,6020.0,110480.0,34570.0,300840.0,41870.0,39070.0,5000.0,36150.0,236290.0,111060.0,13380.0,24880.0,171300.0,47180.0,30760.0,24660.0,52100.0,43220.0,14770.0,96740.0,95880.0,85860.0,72860.0,10630.0,109020.0,11840.0,24030.0,38920.0,22110.0,53000.0,16330.0,206740.0,63740.0,11150.0,153160.0,43890.0,36190.0,172010.0,9150.0,32230.0,4280.0,63720.0,431310.0,42580.0,8000.0,103590.0,50630.0,15300.0,36910.0,7470.0,1580.0,7190.0,1040.0
"Develop or implement product-marketing strategies, including advertising campaigns or sales promotions.",develop or implement productmarketing strategies including advertising campaigns or sales promotions,Develop marketing plans or strategies.,Develop business or marketing plans.,Thinking Creatively,General and Operations Managers,general and operations managers,11-1021.00,General and Operations Managers,Top Executives,Management Occupations,2026-02-12,0.0054271018390122,5.0,False,0.3537565384615385,3.57,51.98,E2,E2,105770.0,111790.0,116630.0,94800.0,74050.0,124390.0,131840.0,137220.0,137220.0,168000.0,101580.0,103730.0,108180.0,80390.0,103570.0,108170.0,87690.0,92840.0,79370.0,101790.0,98860.0,117930.0,127220.0,99530.0,99340.0,106680.0,79300.0,91380.0,85090.0,99390.0,124680.0,173690.0,98630.0,130860.0,101950.0,98170.0,97700.0,90430.0,103490.0,103130.0,117380.0,106080.0,137400.0,106970.0,103230.0,97850.0,98640.0,122080.0,133750.0,82500.0,118730.0,99700.0,67690.0,73570.0,82850.0,3503020.0,30170.0,6020.0,110480.0,34570.0,300840.0,41870.0,39070.0,5000.0,36150.0,236290.0,111060.0,13380.0,24880.0,171300.0,47180.0,30760.0,24660.0,52100.0,43220.0,14770.0,96740.0,95880.0,85860.0,72860.0,10630.0,109020.0,11840.0,24030.0,38920.0,22110.0,53000.0,16330.0,206740.0,63740.0,11150.0,153160.0,43890.0,36190.0,172010.0,9150.0,32230.0,4280.0,63720.0,431310.0,42580.0,8000.0,103590.0,50630.0,15300.0,36910.0,7470.0,1580.0,7190.0,1040.0
Monitor suppliers to ensure that they efficiently and effectively provide needed goods or services within budgetary limits.,monitor suppliers to ensure that they efficiently and effectively provide needed goods or services within budgetary limits,Monitor performance of organizational members or partners.,Monitor individual behavior or performance.,"Monitor Processes, Materials, or Surroundings",General and Operations Managers,general and operations managers,11-1021.00,General and Operations Managers,Top Executives,Management Occupations,2026-02-12,0.00221514360776,5.0,False,0.3605788461538461,3.44,75.67,E0,E2,105770.0,111790.0,116630.0,94800.0,74050.0,124390.0,131840.0,137220.0,137220.0,168000.0,101580.0,103730.0,108180.0,80390.0,103570.0,108170.0,87690.0,92840.0,79370.0,101790.0,98860.0,117930.0,127220.0,99530.0,99340.0,106680.0,79300.0,91380.0,85090.0,99390.0,124680.0,173690.0,98630.0,130860.0,101950.0,98170.0,97700.0,90430.0,103490.0,103130.0,117380.0,106080.0,137400.0,106970.0,103230.0,97850.0,98640.0,122080.0,133750.0,82500.0,118730.0,99700.0,67690.0,73570.0,82850.0,3503020.0,30170.0,6020.0,110480.0,34570.0,300840.0,41870.0,39070.0,5000.0,36150.0,236290.0,111060.0,13380.0,24880.0,171300.0,47180.0,30760.0,24660.0,52100.0,43220.0,14770.0,96740.0,95880.0,85860.0,72860.0,10630.0,109020.0,11840.0,24030.0,38920.0,22110.0,53000.0,16330.0,206740.0,63740.0,11150.0,153160.0,43890.0,36190.0,172010.0,9150.0,32230.0,4280.0,63720.0,431310.0,42580.0,8000.0,103590.0,50630.0,15300.0,36910.0,7470.0,1580.0,7190.0,1040.0
"Review bills in committee, and make recommendations about their future.",review bills in committee and make recommendations about their future,Recommend organizational process or policy changes.,Advise others on business or operational matters.,Provide Consultation and Advice to Others,Legislators,legislators,11-1031.00,Legislators,Top Executives,Management Occupations,2026-02-12,0.001882872066596,4.5092792711736704,False,0.2161686538461538,3.737058823529412,85.58176470588235,E1,E2,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Determine campaign strategies for media advertising, positions on issues, and public appearances.",determine campaign strategies for media advertising positions on issues and public appearances,Develop marketing plans or strategies.,Develop business or marketing plans.,Thinking Creatively,Legislators,legislators,11-1031.00,Legislators,Top Executives,Management Occupations,2026-02-12,0.002325900788148,4.933723196881092,False,0.3748833371040724,3.780588235294117,79.41176470588235,E2,E2,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,30590.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Plan and prepare advertising and promotional material to increase sales of products or services, working with customers, company officials, sales departments, and advertising agencies.",plan and prepare advertising and promotional material to increase sales of products or services working with customers company officials sales departments and advertising agencies,Develop promotional materials.,Develop marketing or promotional materials.,Thinking Creatively,Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.1061053788117084,4.544262295081968,False,1.1967007692307692,4.13,96.37,E1,E2,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
Plan and execute advertising policies and strategies for organizations.,plan and execute advertising policies and strategies for organizations,Implement organizational process or policy changes.,Implement procedures or processes.,Making Decisions and Solving Problems,Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.0042087728547441,5.0,False,0.9868084615384616,3.81,78.17,E1,E2,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
Plan and execute advertising policies and strategies for organizations.,plan and execute advertising policies and strategies for organizations,Develop marketing plans or strategies.,Develop business or marketing plans.,Thinking Creatively,Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.0042087728547441,5.0,False,0.9868084615384616,3.81,78.17,E1,E2,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
"Inspect layouts and advertising copy and edit scripts, audio and video tapes, and other promotional material for adherence to specifications.",inspect layouts and advertising copy and edit scripts audio and video tapes and other promotional material for adherence to specifications,Examine marketing materials to ensure compliance with policies or regulations.,Examine materials or documentation for accuracy or compliance.,Evaluating Information to Determine Compliance with Standards,Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.0314550392301933,4.051094890510949,False,0.7110375910931174,3.68,72.21736842105264,,,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
Monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns,Analyze data to assess operational or project effectiveness.,Analyze data to improve operations.,Analyzing Data or Information,Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.0699985380052187,4.686206896551725,False,0.4441857692307692,3.59,77.04,E1,E2,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
Gather and organize information to plan advertising campaigns.,gather and organize information to plan advertising campaigns,Conduct opinion surveys or needs assessments.,Collect data about consumer needs or opinions.,Getting Information,Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.0384327415946374,5.0,False,0.7110375910931174,3.68,72.21736842105264,,,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
Gather and organize information to plan advertising campaigns.,gather and organize information to plan advertising campaigns,Compile operational data.,"Compile records, documentation, or other data.",Processing Information,Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.0384327415946374,5.0,False,0.7110375910931174,3.68,72.21736842105264,,,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
Contact organizations to explain services and facilities offered.,contact organizations to explain services and facilities offered,"Promote products, services, or programs.","Promote products, services, or programs.",Selling or Influencing Others,Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.0097466318741444,5.0,False,0.7538492307692308,3.61,79.02,E1,E2,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
"Manage sales team including setting goals, providing incentives, and evaluating employee performance.",manage sales team including setting goals providing incentives and evaluating employee performance,Evaluate employee performance.,Evaluate personnel capabilities or performance.,"Judging the Qualities of Things, Services, or People",Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.00166135770582,5.0,False,1.2433353846153845,3.89,41.07,E2,E2,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
"Manage sales team including setting goals, providing incentives, and evaluating employee performance.",manage sales team including setting goals providing incentives and evaluating employee performance,Supervise employees.,Supervise personnel activities.,"Guiding, Directing, and Motivating Subordinates",Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.00166135770582,5.0,False,1.2433353846153845,3.89,41.07,E2,E2,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
Track program budgets and expenses and campaign response rates to evaluate each campaign based on program objectives and industry norms.,track program budgets and expenses and campaign response rates to evaluate each campaign based on program objectives and industry norms,Manage organizational or project budgets.,Manage budgets or finances.,"Guiding, Directing, and Motivating Subordinates",Advertising and Promotions Managers,advertising and promotions managers,11-2011.00,Advertising and Promotions Managers,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",Management Occupations,2026-02-12,0.0184964491247967,5.0,False,0.7110375910931174,3.68,72.21736842105264,,,133660.0,64640.0,133660.0,133660.0,74880.0,167230.0,164990.0,129280.0,133660.0,143040.0,133660.0,133810.0,133660.0,80680.0,167330.0,113930.0,108890.0,148560.0,107030.0,78810.0,106280.0,107380.0,163090.0,101610.0,126920.0,66520.0,81520.0,131770.0,106380.0,133660.0,120530.0,165390.0,133660.0,173700.0,121730.0,133660.0,102110.0,133660.0,154490.0,122940.0,157890.0,156300.0,133660.0,98170.0,104170.0,133660.0,133660.0,148400.0,163380.0,133660.0,131530.0,133660.0,133660.0,68620.0,133660.0,13196.0,74.0,27.0,273.0,172.0,3786.0,221.0,295.0,41.0,98.0,837.0,516.0,53.0,74.0,197.0,148.0,258.0,49.0,283.0,148.0,54.0,565.0,369.0,270.0,135.0,123.0,247.0,43.0,197.0,130.0,61.0,578.0,98.0,4364.0,417.0,36.0,295.0,111.0,529.0,1893.0,74.0,194.0,38.0,277.0,4511.0,295.0,26.0,221.0,651.0,59.0,135.0,23.0,6.0,221.0,2.0
