task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,date,pct_normalized,auto_aug_mean,physical,freq_mean,importance,relevance,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
"Advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",advise clients concerning business transactions claim liability advisability of prosecuting or defending lawsuits or legal rights and obligations,Provide legal advice to clients.,Advise others on legal or regulatory matters.,Provide Consultation and Advice to Others,Lawyers,lawyers,23-1011.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0333435873827865,2.184466019417476,False,1.2975203846153849,4.27,81.8,E2,E2,159670.0,131970.0,149940.0,134260.0,98880.0,195080.0,168520.0,163600.0,173510.0,195190.0,133180.0,134830.0,124990.0,103400.0,160800.0,126860.0,123550.0,106650.0,101550.0,104100.0,113120.0,139110.0,176680.0,130520.0,155140.0,91690.0,133450.0,103720.0,109170.0,150510.0,120810.0,161430.0,119680.0,207860.0,127710.0,106880.0,131020.0,103060.0,138210.0,157180.0,138960.0,120310.0,102040.0,136180.0,154200.0,132830.0,127310.0,167210.0,154130.0,102420.0,126760.0,100130.0,122930.0,159670.0,118440.0,754500.0,6730.0,1120.0,11640.0,3430.0,95770.0,16720.0,8420.0,2920.0,33070.0,55210.0,23930.0,2270.0,2490.0,33590.0,8970.0,3550.0,4190.0,5770.0,10200.0,2280.0,13810.0,23560.0,16620.0,12380.0,3100.0,11560.0,2380.0,3490.0,6490.0,2250.0,23160.0,3380.0,91870.0,17000.0,1050.0,19950.0,6980.0,7150.0,27170.0,1840.0,7890.0,1360.0,9010.0,56580.0,7020.0,1330.0,18580.0,12770.0,2440.0,9160.0,900.0,180.0,4020.0,150.0
"Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.",prepare legal briefs and opinions and file appeals in state and federal courts of appeal,Prepare documentation of legal proceedings.,Record information about legal matters.,Documenting/Recording Information,Lawyers,lawyers,23-1011.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0362477062838679,3.8375,False,0.1999103846153846,3.86,61.58,E2,E2,159670.0,131970.0,149940.0,134260.0,98880.0,195080.0,168520.0,163600.0,173510.0,195190.0,133180.0,134830.0,124990.0,103400.0,160800.0,126860.0,123550.0,106650.0,101550.0,104100.0,113120.0,139110.0,176680.0,130520.0,155140.0,91690.0,133450.0,103720.0,109170.0,150510.0,120810.0,161430.0,119680.0,207860.0,127710.0,106880.0,131020.0,103060.0,138210.0,157180.0,138960.0,120310.0,102040.0,136180.0,154200.0,132830.0,127310.0,167210.0,154130.0,102420.0,126760.0,100130.0,122930.0,159670.0,118440.0,754500.0,6730.0,1120.0,11640.0,3430.0,95770.0,16720.0,8420.0,2920.0,33070.0,55210.0,23930.0,2270.0,2490.0,33590.0,8970.0,3550.0,4190.0,5770.0,10200.0,2280.0,13810.0,23560.0,16620.0,12380.0,3100.0,11560.0,2380.0,3490.0,6490.0,2250.0,23160.0,3380.0,91870.0,17000.0,1050.0,19950.0,6980.0,7150.0,27170.0,1840.0,7890.0,1360.0,9010.0,56580.0,7020.0,1330.0,18580.0,12770.0,2440.0,9160.0,900.0,180.0,4020.0,150.0
"Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.",prepare legal briefs and opinions and file appeals in state and federal courts of appeal,Prepare legal documents.,Prepare legal or regulatory documents.,Documenting/Recording Information,Lawyers,lawyers,23-1011.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0362477062838679,3.8375,False,0.1999103846153846,3.86,61.58,E2,E2,159670.0,131970.0,149940.0,134260.0,98880.0,195080.0,168520.0,163600.0,173510.0,195190.0,133180.0,134830.0,124990.0,103400.0,160800.0,126860.0,123550.0,106650.0,101550.0,104100.0,113120.0,139110.0,176680.0,130520.0,155140.0,91690.0,133450.0,103720.0,109170.0,150510.0,120810.0,161430.0,119680.0,207860.0,127710.0,106880.0,131020.0,103060.0,138210.0,157180.0,138960.0,120310.0,102040.0,136180.0,154200.0,132830.0,127310.0,167210.0,154130.0,102420.0,126760.0,100130.0,122930.0,159670.0,118440.0,754500.0,6730.0,1120.0,11640.0,3430.0,95770.0,16720.0,8420.0,2920.0,33070.0,55210.0,23930.0,2270.0,2490.0,33590.0,8970.0,3550.0,4190.0,5770.0,10200.0,2280.0,13810.0,23560.0,16620.0,12380.0,3100.0,11560.0,2380.0,3490.0,6490.0,2250.0,23160.0,3380.0,91870.0,17000.0,1050.0,19950.0,6980.0,7150.0,27170.0,1840.0,7890.0,1360.0,9010.0,56580.0,7020.0,1330.0,18580.0,12770.0,2440.0,9160.0,900.0,180.0,4020.0,150.0
"Interpret laws, rulings and regulations for individuals and businesses.",interpret laws rulings and regulations for individuals and businesses,Provide legal advice to clients.,Advise others on legal or regulatory matters.,Provide Consultation and Advice to Others,Lawyers,lawyers,23-1011.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0658266950911786,1.5808080808080804,False,1.8124492307692308,4.54,97.95,E2,E2,159670.0,131970.0,149940.0,134260.0,98880.0,195080.0,168520.0,163600.0,173510.0,195190.0,133180.0,134830.0,124990.0,103400.0,160800.0,126860.0,123550.0,106650.0,101550.0,104100.0,113120.0,139110.0,176680.0,130520.0,155140.0,91690.0,133450.0,103720.0,109170.0,150510.0,120810.0,161430.0,119680.0,207860.0,127710.0,106880.0,131020.0,103060.0,138210.0,157180.0,138960.0,120310.0,102040.0,136180.0,154200.0,132830.0,127310.0,167210.0,154130.0,102420.0,126760.0,100130.0,122930.0,159670.0,118440.0,754500.0,6730.0,1120.0,11640.0,3430.0,95770.0,16720.0,8420.0,2920.0,33070.0,55210.0,23930.0,2270.0,2490.0,33590.0,8970.0,3550.0,4190.0,5770.0,10200.0,2280.0,13810.0,23560.0,16620.0,12380.0,3100.0,11560.0,2380.0,3490.0,6490.0,2250.0,23160.0,3380.0,91870.0,17000.0,1050.0,19950.0,6980.0,7150.0,27170.0,1840.0,7890.0,1360.0,9010.0,56580.0,7020.0,1330.0,18580.0,12770.0,2440.0,9160.0,900.0,180.0,4020.0,150.0
"Gather evidence to formulate defense or to initiate legal actions, by such means as interviewing clients and witnesses to ascertain the facts of a case.",gather evidence to formulate defense or to initiate legal actions by such means as interviewing clients and witnesses to ascertain the facts of a case,Interview claimants to get information related to legal proceedings.,Interview people to obtain information.,Getting Information,Lawyers,lawyers,23-1011.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0023663191045848,3.5829666118706665,False,1.6637684615384616,4.4,82.01,E2,E2,159670.0,131970.0,149940.0,134260.0,98880.0,195080.0,168520.0,163600.0,173510.0,195190.0,133180.0,134830.0,124990.0,103400.0,160800.0,126860.0,123550.0,106650.0,101550.0,104100.0,113120.0,139110.0,176680.0,130520.0,155140.0,91690.0,133450.0,103720.0,109170.0,150510.0,120810.0,161430.0,119680.0,207860.0,127710.0,106880.0,131020.0,103060.0,138210.0,157180.0,138960.0,120310.0,102040.0,136180.0,154200.0,132830.0,127310.0,167210.0,154130.0,102420.0,126760.0,100130.0,122930.0,159670.0,118440.0,754500.0,6730.0,1120.0,11640.0,3430.0,95770.0,16720.0,8420.0,2920.0,33070.0,55210.0,23930.0,2270.0,2490.0,33590.0,8970.0,3550.0,4190.0,5770.0,10200.0,2280.0,13810.0,23560.0,16620.0,12380.0,3100.0,11560.0,2380.0,3490.0,6490.0,2250.0,23160.0,3380.0,91870.0,17000.0,1050.0,19950.0,6980.0,7150.0,27170.0,1840.0,7890.0,1360.0,9010.0,56580.0,7020.0,1330.0,18580.0,12770.0,2440.0,9160.0,900.0,180.0,4020.0,150.0
"Analyze the probable outcomes of cases, using knowledge of legal precedents.",analyze the probable outcomes of cases using knowledge of legal precedents,Identify implications for cases from legal precedents or other legal information.,"Research laws, precedents, or other legal data.",Analyzing Data or Information,Lawyers,lawyers,23-1011.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0067762774358566,3.1052631578947367,False,2.1004342307692307,4.41,96.57,E1,E2,159670.0,131970.0,149940.0,134260.0,98880.0,195080.0,168520.0,163600.0,173510.0,195190.0,133180.0,134830.0,124990.0,103400.0,160800.0,126860.0,123550.0,106650.0,101550.0,104100.0,113120.0,139110.0,176680.0,130520.0,155140.0,91690.0,133450.0,103720.0,109170.0,150510.0,120810.0,161430.0,119680.0,207860.0,127710.0,106880.0,131020.0,103060.0,138210.0,157180.0,138960.0,120310.0,102040.0,136180.0,154200.0,132830.0,127310.0,167210.0,154130.0,102420.0,126760.0,100130.0,122930.0,159670.0,118440.0,754500.0,6730.0,1120.0,11640.0,3430.0,95770.0,16720.0,8420.0,2920.0,33070.0,55210.0,23930.0,2270.0,2490.0,33590.0,8970.0,3550.0,4190.0,5770.0,10200.0,2280.0,13810.0,23560.0,16620.0,12380.0,3100.0,11560.0,2380.0,3490.0,6490.0,2250.0,23160.0,3380.0,91870.0,17000.0,1050.0,19950.0,6980.0,7150.0,27170.0,1840.0,7890.0,1360.0,9010.0,56580.0,7020.0,1330.0,18580.0,12770.0,2440.0,9160.0,900.0,180.0,4020.0,150.0
"Prepare and draft legal documents, such as wills, deeds, patent applications, mortgages, leases, and contracts.",prepare and draft legal documents such as wills deeds patent applications mortgages leases and contracts,Prepare legal documents.,Prepare legal or regulatory documents.,Documenting/Recording Information,Lawyers,lawyers,23-1011.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0134449949124139,4.027027027027027,False,1.04959325,4.0845,74.057,,,159670.0,131970.0,149940.0,134260.0,98880.0,195080.0,168520.0,163600.0,173510.0,195190.0,133180.0,134830.0,124990.0,103400.0,160800.0,126860.0,123550.0,106650.0,101550.0,104100.0,113120.0,139110.0,176680.0,130520.0,155140.0,91690.0,133450.0,103720.0,109170.0,150510.0,120810.0,161430.0,119680.0,207860.0,127710.0,106880.0,131020.0,103060.0,138210.0,157180.0,138960.0,120310.0,102040.0,136180.0,154200.0,132830.0,127310.0,167210.0,154130.0,102420.0,126760.0,100130.0,122930.0,159670.0,118440.0,754500.0,6730.0,1120.0,11640.0,3430.0,95770.0,16720.0,8420.0,2920.0,33070.0,55210.0,23930.0,2270.0,2490.0,33590.0,8970.0,3550.0,4190.0,5770.0,10200.0,2280.0,13810.0,23560.0,16620.0,12380.0,3100.0,11560.0,2380.0,3490.0,6490.0,2250.0,23160.0,3380.0,91870.0,17000.0,1050.0,19950.0,6980.0,7150.0,27170.0,1840.0,7890.0,1360.0,9010.0,56580.0,7020.0,1330.0,18580.0,12770.0,2440.0,9160.0,900.0,180.0,4020.0,150.0
Evaluate findings and develop strategies and arguments in preparation for presentation of cases.,evaluate findings and develop strategies and arguments in preparation for presentation of cases,Identify implications for cases from legal precedents or other legal information.,"Research laws, precedents, or other legal data.",Analyzing Data or Information,Lawyers,lawyers,23-1011.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0074216371916524,4.318181818181818,False,0.6861469230769232,4.31,73.68,E1,E2,159670.0,131970.0,149940.0,134260.0,98880.0,195080.0,168520.0,163600.0,173510.0,195190.0,133180.0,134830.0,124990.0,103400.0,160800.0,126860.0,123550.0,106650.0,101550.0,104100.0,113120.0,139110.0,176680.0,130520.0,155140.0,91690.0,133450.0,103720.0,109170.0,150510.0,120810.0,161430.0,119680.0,207860.0,127710.0,106880.0,131020.0,103060.0,138210.0,157180.0,138960.0,120310.0,102040.0,136180.0,154200.0,132830.0,127310.0,167210.0,154130.0,102420.0,126760.0,100130.0,122930.0,159670.0,118440.0,754500.0,6730.0,1120.0,11640.0,3430.0,95770.0,16720.0,8420.0,2920.0,33070.0,55210.0,23930.0,2270.0,2490.0,33590.0,8970.0,3550.0,4190.0,5770.0,10200.0,2280.0,13810.0,23560.0,16620.0,12380.0,3100.0,11560.0,2380.0,3490.0,6490.0,2250.0,23160.0,3380.0,91870.0,17000.0,1050.0,19950.0,6980.0,7150.0,27170.0,1840.0,7890.0,1360.0,9010.0,56580.0,7020.0,1330.0,18580.0,12770.0,2440.0,9160.0,900.0,180.0,4020.0,150.0
Search for and examine public and other legal records to write opinions or establish ownership.,search for and examine public and other legal records to write opinions or establish ownership,Evaluate information related to legal matters in public or personal records.,Consult legal materials or public records.,Getting Information,Lawyers,lawyers,23-1011.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0021511991859862,3.8658536585365857,False,0.7892873076923076,3.7,77.62,E1,E2,159670.0,131970.0,149940.0,134260.0,98880.0,195080.0,168520.0,163600.0,173510.0,195190.0,133180.0,134830.0,124990.0,103400.0,160800.0,126860.0,123550.0,106650.0,101550.0,104100.0,113120.0,139110.0,176680.0,130520.0,155140.0,91690.0,133450.0,103720.0,109170.0,150510.0,120810.0,161430.0,119680.0,207860.0,127710.0,106880.0,131020.0,103060.0,138210.0,157180.0,138960.0,120310.0,102040.0,136180.0,154200.0,132830.0,127310.0,167210.0,154130.0,102420.0,126760.0,100130.0,122930.0,159670.0,118440.0,754500.0,6730.0,1120.0,11640.0,3430.0,95770.0,16720.0,8420.0,2920.0,33070.0,55210.0,23930.0,2270.0,2490.0,33590.0,8970.0,3550.0,4190.0,5770.0,10200.0,2280.0,13810.0,23560.0,16620.0,12380.0,3100.0,11560.0,2380.0,3490.0,6490.0,2250.0,23160.0,3380.0,91870.0,17000.0,1050.0,19950.0,6980.0,7150.0,27170.0,1840.0,7890.0,1360.0,9010.0,56580.0,7020.0,1330.0,18580.0,12770.0,2440.0,9160.0,900.0,180.0,4020.0,150.0
"Prepare briefs, legal memoranda, or statements of issues involved in cases, including appropriate suggestions or recommendations.",prepare briefs legal memoranda or statements of issues involved in cases including appropriate suggestions or recommendations,Prepare documentation of legal proceedings.,Record information about legal matters.,Documenting/Recording Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0082821168660469,3.9142857142857146,False,3.538190384615384,4.85,95.52,E2,E2,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Prepare briefs, legal memoranda, or statements of issues involved in cases, including appropriate suggestions or recommendations.",prepare briefs legal memoranda or statements of issues involved in cases including appropriate suggestions or recommendations,Prepare legal documents.,Prepare legal or regulatory documents.,Documenting/Recording Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0082821168660469,3.9142857142857146,False,3.538190384615384,4.85,95.52,E2,E2,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Draft or proofread judicial opinions, decisions, or citations.",draft or proofread judicial opinions decisions or citations,Prepare documentation of legal proceedings.,Record information about legal matters.,Documenting/Recording Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0044099583312717,4.15,False,2.359183076923077,4.81,90.31,E2,E1,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Draft or proofread judicial opinions, decisions, or citations.",draft or proofread judicial opinions decisions or citations,Prepare legal documents.,Prepare legal or regulatory documents.,Documenting/Recording Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0044099583312717,4.15,False,2.359183076923077,4.81,90.31,E2,E1,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Research laws, court decisions, documents, opinions, briefs, or other information related to cases before the court.",research laws court decisions documents opinions briefs or other information related to cases before the court,Research relevant legal materials to aid decision making.,Consult legal materials or public records.,Getting Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0037645985754757,3.75821936313328,False,3.6885307692307694,4.84,94.69,E2,E2,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief.",review complaints petitions motions or pleadings that have been filed to determine issues involved or basis for relief,Research relevant legal materials to aid decision making.,Consult legal materials or public records.,Getting Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0061309176800607,3.568181818181818,False,2.335165,4.64,98.73,E2,E2,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
"Review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief.",review complaints petitions motions or pleadings that have been filed to determine issues involved or basis for relief,Identify implications for cases from legal precedents or other legal information.,"Research laws, precedents, or other legal data.",Analyzing Data or Information,Judicial Law Clerks,judicial law clerks,23-1012.00,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0061309176800607,3.568181818181818,False,2.335165,4.64,98.73,E2,E2,64920.0,64920.0,67580.0,60170.0,80150.0,79030.0,67230.0,98670.0,64720.0,64920.0,55180.0,55120.0,47010.0,75540.0,64920.0,57140.0,64260.0,45720.0,64920.0,63180.0,67890.0,70110.0,143350.0,62260.0,71070.0,64920.0,66060.0,47320.0,49570.0,69600.0,64920.0,58890.0,64920.0,133320.0,64920.0,85530.0,49840.0,44990.0,86870.0,50590.0,64920.0,50330.0,64920.0,75190.0,63130.0,51900.0,64920.0,65940.0,80240.0,52120.0,54250.0,64920.0,64920.0,64920.0,64920.0,13290.0,179.0,140.0,250.0,50.0,1800.0,140.0,270.0,100.0,60.0,1300.0,560.0,330.0,60.0,518.0,70.0,90.0,40.0,170.0,90.0,30.0,370.0,500.0,280.0,410.0,99.0,100.0,40.0,110.0,70.0,58.0,530.0,74.0,850.0,420.0,40.0,240.0,130.0,30.0,970.0,43.0,230.0,39.0,400.0,220.0,630.0,26.0,380.0,580.0,260.0,180.0,24.0,6.0,80.0,3.0
Prepare written opinions and decisions.,prepare written opinions and decisions,Prepare written decisions for legal proceedings.,Record information about legal matters.,Documenting/Recording Information,"Administrative Law Judges, Adjudicators, and Hearing Officers",administrative law judges adjudicators and hearing officers,23-1021.00,"Judges, Magistrates, and Other Judicial Workers","Lawyers, Judges, and Related Workers",Legal Occupations,2026-02-12,0.0250614705167395,4.196428571428571,False,2.363163076923077,4.65,96.85,E1,E1,117860.0,134810.0,117860.0,123240.0,63660.0,117860.0,121410.0,95310.0,56830.0,181060.0,115920.0,67990.0,106480.0,65050.0,104990.0,145290.0,123500.0,126570.0,117860.0,126440.0,75960.0,133460.0,113750.0,127420.0,126360.0,66310.0,129670.0,83910.0,117060.0,87240.0,117860.0,128320.0,80800.0,123170.0,129960.0,117860.0,79000.0,122930.0,89220.0,98010.0,117860.0,94880.0,117860.0,107740.0,100400.0,103380.0,117860.0,117860.0,122390.0,78870.0,132250.0,117860.0,117860.0,88530.0,117860.0,16370.0,70.0,34.0,300.0,340.0,1905.0,220.0,300.0,70.0,300.0,570.0,490.0,50.0,110.0,550.0,70.0,80.0,40.0,209.0,140.0,120.0,430.0,270.0,390.0,120.0,110.0,160.0,90.0,30.0,170.0,71.0,330.0,140.0,1400.0,260.0,45.0,690.0,90.0,480.0,800.0,52.0,130.0,48.0,380.0,1300.0,190.0,32.0,430.0,330.0,90.0,60.0,29.0,7.0,40.0,3.0
