task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,title_current,soc_code_2019,soc_code_2019_full,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,task_prop,eloundu_human,eloundu_gpt4,a_med_nat_2024,a_med_al_2024,a_med_ak_2024,a_med_az_2024,a_med_ar_2024,a_med_ca_2024,a_med_co_2024,a_med_ct_2024,a_med_de_2024,a_med_dc_2024,a_med_fl_2024,a_med_ga_2024,a_med_hi_2024,a_med_id_2024,a_med_il_2024,a_med_in_2024,a_med_ia_2024,a_med_ks_2024,a_med_ky_2024,a_med_la_2024,a_med_me_2024,a_med_md_2024,a_med_ma_2024,a_med_mi_2024,a_med_mn_2024,a_med_ms_2024,a_med_mo_2024,a_med_mt_2024,a_med_ne_2024,a_med_nv_2024,a_med_nh_2024,a_med_nj_2024,a_med_nm_2024,a_med_ny_2024,a_med_nc_2024,a_med_nd_2024,a_med_oh_2024,a_med_ok_2024,a_med_or_2024,a_med_pa_2024,a_med_ri_2024,a_med_sc_2024,a_med_sd_2024,a_med_tn_2024,a_med_tx_2024,a_med_ut_2024,a_med_vt_2024,a_med_va_2024,a_med_wa_2024,a_med_wv_2024,a_med_wi_2024,a_med_wy_2024,a_med_gu_2024,a_med_pr_2024,a_med_vi_2024,emp_tot_nat_2024,emp_tot_al_2024,emp_tot_ak_2024,emp_tot_az_2024,emp_tot_ar_2024,emp_tot_ca_2024,emp_tot_co_2024,emp_tot_ct_2024,emp_tot_de_2024,emp_tot_dc_2024,emp_tot_fl_2024,emp_tot_ga_2024,emp_tot_hi_2024,emp_tot_id_2024,emp_tot_il_2024,emp_tot_in_2024,emp_tot_ia_2024,emp_tot_ks_2024,emp_tot_ky_2024,emp_tot_la_2024,emp_tot_me_2024,emp_tot_md_2024,emp_tot_ma_2024,emp_tot_mi_2024,emp_tot_mn_2024,emp_tot_ms_2024,emp_tot_mo_2024,emp_tot_mt_2024,emp_tot_ne_2024,emp_tot_nv_2024,emp_tot_nh_2024,emp_tot_nj_2024,emp_tot_nm_2024,emp_tot_ny_2024,emp_tot_nc_2024,emp_tot_nd_2024,emp_tot_oh_2024,emp_tot_ok_2024,emp_tot_or_2024,emp_tot_pa_2024,emp_tot_ri_2024,emp_tot_sc_2024,emp_tot_sd_2024,emp_tot_tn_2024,emp_tot_tx_2024,emp_tot_ut_2024,emp_tot_vt_2024,emp_tot_va_2024,emp_tot_wa_2024,emp_tot_wv_2024,emp_tot_wi_2024,emp_tot_wy_2024,emp_tot_gu_2024,emp_tot_pr_2024,emp_tot_vi_2024
Appoint department heads or managers and assign or delegate responsibilities to them.,appoint department heads or managers and assign or delegate responsibilities to them,Prepare staff schedules or work assignments.,Assign work to others.,"Guiding, Directing, and Motivating Subordinates",Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0084947132208413,2025-04-24,0.3483684615384615,4.09,93.14,1.0,E0,E0,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
Review reports submitted by staff members to recommend approval or to suggest changes.,review reports submitted by staff members to recommend approval or to suggest changes,Analyze data to inform operational decisions or activities.,Analyze data to improve operations.,Analyzing Data or Information,Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.53,0.0479007439952996,2025-04-24,0.964546923076923,4.07,96.42,1.0,E1,E1,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
Establish departmental responsibilities and coordinate functions among departments and sites.,establish departmental responsibilities and coordinate functions among departments and sites,Establish organizational guidelines or policies.,"Develop organizational policies, systems, or processes.",Developing Objectives and Strategies,Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,2.33,0.0132139983435309,2025-04-24,0.4331473076923077,3.98,87.04,1.0,E0,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
Establish departmental responsibilities and coordinate functions among departments and sites.,establish departmental responsibilities and coordinate functions among departments and sites,Liaise between departments or other groups to improve function or communication.,Communicate with others about operational plans or activities.,"Communicating with Supervisors, Peers, or Subordinates",Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,2.33,0.0132139983435309,2025-04-24,0.4331473076923077,3.98,87.04,1.0,E0,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Deliver speeches, write articles, or present information at meetings or conventions to promote services, exchange ideas, or accomplish objectives.",deliver speeches write articles or present information at meetings or conventions to promote services exchange ideas or accomplish objectives,Present information to the public.,Provide information or assistance to the public.,Communicating with People Outside the Organization,Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0028315710736137,2025-04-24,0.3625461538461538,3.94,92.7,1.0,E2,E1,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Serve as liaisons between organizations, shareholders, and outside organizations.",serve as liaisons between organizations shareholders and outside organizations,Liaise between departments or other groups to improve function or communication.,Communicate with others about operational plans or activities.,"Communicating with Supervisors, Peers, or Subordinates",Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.8,0.011326284294455,2025-04-24,0.798675,3.92,68.36,1.0,E2,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Prepare bylaws approved by elected officials, and ensure that bylaws are enforced.",prepare bylaws approved by elected officials and ensure that bylaws are enforced,Draft legislation or regulations.,Draft legislation or regulations.,Developing Objectives and Strategies,Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0009438570245379,2025-04-24,0.1044230769230769,3.88,52.57,1.0,E2,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Make presentations to legislative or other government committees regarding policies, programs, or budgets.",make presentations to legislative or other government committees regarding policies programs or budgets,Coordinate with external parties to exchange information.,"Coordinate activities with clients, agencies, or organizations.","Communicating with Supervisors, Peers, or Subordinates",Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0028315710736137,2025-04-24,0.0649311538461538,3.81,47.82,1.0,E2,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Review and analyze legislation, laws, or public policy and recommend changes to promote or support interests of the general population or special groups.",review and analyze legislation laws or public policy and recommend changes to promote or support interests of the general population or special groups,Analyze impact of legal or regulatory changes.,Assess characteristics or impacts of regulations or policies.,Analyzing Data or Information,Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0009438570245379,2025-04-24,0.21106,3.81,62.05,1.0,E2,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Review and analyze legislation, laws, or public policy and recommend changes to promote or support interests of the general population or special groups.",review and analyze legislation laws or public policy and recommend changes to promote or support interests of the general population or special groups,Advise others on legal or regulatory compliance matters.,Advise others on legal or regulatory matters.,Providing Consultation and Advice to Others,Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0009438570245379,2025-04-24,0.21106,3.81,62.05,1.0,E2,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Direct non-merchandising departments, such as advertising, purchasing, credit, or accounting.",direct nonmerchandising departments such as advertising purchasing credit or accounting,"Direct sales, marketing, or customer service activities.","Direct organizational operations, activities, or procedures.","Guiding, Directing, and Motivating Subordinates",Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0028315710736137,2025-04-24,0.4915111538461538,3.78,56.74,1.0,E2,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Direct non-merchandising departments, such as advertising, purchasing, credit, or accounting.",direct nonmerchandising departments such as advertising purchasing credit or accounting,Direct administrative or support services.,"Direct organizational operations, activities, or procedures.","Guiding, Directing, and Motivating Subordinates",Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0028315710736137,2025-04-24,0.4915111538461538,3.78,56.74,1.0,E2,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
Direct or conduct studies or research on issues affecting areas of responsibility.,direct or conduct studies or research on issues affecting areas of responsibility,Conduct research on social issues.,Research historical or social issues.,Getting Information,Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0103824272699171,2025-04-24,0.4121142307692307,3.66,58.3,1.0,E1,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
Direct or conduct studies or research on issues affecting areas of responsibility.,direct or conduct studies or research on issues affecting areas of responsibility,Conduct research to gain information about products or processes.,Research technology designs or applications.,Getting Information,Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0103824272699171,2025-04-24,0.4121142307692307,3.66,58.3,1.0,E1,E2,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Represent organizations or promote their objectives at official functions, or delegate representatives to do so.",represent organizations or promote their objectives at official functions or delegate representatives to do so,Represent the organization in external relations.,"Coordinate activities with clients, agencies, or organizations.","Communicating with Supervisors, Peers, or Subordinates",Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0018877140490758,2025-04-24,0.1861880769230769,3.42,63.86,1.0,E0,E0,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
"Represent organizations or promote their objectives at official functions, or delegate representatives to do so.",represent organizations or promote their objectives at official functions or delegate representatives to do so,"Promote products, services, or programs.","Promote products, services, or programs.",Selling or Influencing Others,Chief Executives,chief executives,11-1011.00,Chief Executives,11-1011,11-1011.00,Chief Executives,Top Executives,Management Occupations,False,1.0,0.0018877140490758,2025-04-24,0.1861880769230769,3.42,63.86,1.0,E0,E0,206420.0,164400.0,168680.0,150590.0,121220.0,220600.0,194810.0,206420.0,190460.0,206420.0,206420.0,201750.0,231500.0,173070.0,206420.0,205780.0,178530.0,154700.0,146630.0,121490.0,120160.0,206420.0,206420.0,219230.0,194160.0,125340.0,158930.0,194460.0,206080.0,206420.0,138910.0,206420.0,148790.0,219320.0,206420.0,171310.0,208590.0,148870.0,206420.0,220510.0,211810.0,181830.0,206420.0,173870.0,206420.0,163980.0,166190.0,206420.0,206420.0,181930.0,209090.0,140000.0,106500.0,93740.0,139160.0,172469.0,1351.0,1482.0,5047.0,3696.0,60212.0,3212.0,2328.0,716.0,2019.0,10911.0,8858.0,928.0,939.0,8385.0,3582.0,5731.0,4136.0,4803.0,1091.0,2393.0,7457.0,11577.0,6415.0,10893.0,716.0,4050.000000000001,1026.0,4543.0,1700.0,1026.0,3452.0,586.0,12749.0,4071.0,602.0,7213.0,3256.0,1498.0,23023.0,549.0,4803.0,863.0,8727.0,15385.0,3980.0,863.0,7522.0,6741.0,2263.0,7229.0,114.0,521.0,3810.0,195.0
